name,team,age,nameascii,playerid,mlbamid,year,w_pitch,l_pitch,era_pitch,g_pitch,gs_pitch,cg_pitch,sho_pitch,sv_pitch,ip_pitch,tbf_pitch,h_pitch,r_pitch,er_pitch,hr_pitch,bb_pitch,hbp_pitch,wp_pitch,bk_pitch,so_pitch,k/9_pitch,bb/9_pitch,k/bb_pitch,hr/9_pitch,k%_pitch,bb%_pitch,k-bb%_pitch,avg_pitch,whip_pitch,babip_pitch,lob%_pitch,fip_pitch,e-f_pitch,g_bat,ab_bat,pa_bat,h_bat,1b_bat,2b_bat,3b_bat,hr_bat,r_bat,rbi_bat,bb_bat,so_bat,hbp_bat,sf_bat,sh_bat,gdp_bat,sb_bat,cs_bat,avg_bat,bb%_bat,k%_bat,bb/k_bat,obp_bat,slg_bat,ops_bat,iso_bat,spd_bat,babip_bat,wsb_bat,wrc_bat,wraa_bat,woba_bat,wrc+_bat,role,Acronym,Full Team Name,Round,Pick,Drafted By,Drafted From,Drafted?,Full Name_team,id_team,division_team,team_old,team_new,team_teamstats,league_team,W_team,L_team,T_team,G_team,WPCT_team,PE_team,Difference_team,BB (Batting)_team,AB_team,H_team,BA_team,DP_team,DPPG_team,2B_team,2BPG_team,IP_team,R (Pitching)_team,ER_team,ERA_team,PO_team,A_team,E_team,FPCT_team,HB_team,HBP_team,HA_team,HAPG_team,HR_team,HRPG_team,SF_team,SH_team,OBP_team,SB_team,SBPG_team,CS_team,R (Batting)_team,RPG_team,SHO_team,TB_team,SLG_team,SO_team,BB (Pitching)_team,K/BB_team,K/9_team,TP_team,3B_team,3BPG_team,WHIP_team,BBPG (Pitching)_team
caleb bartolero,TROY,21.0,Caleb Bartolero,sa3026678,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,190.0,214.0,53.0,37.0,10.0,1.0,5.0,34.0,35.0,17.0,42.0,3.0,3.0,1.0,2.0,0.0,1.0,0.278947368,0.079439252,0.196261682,0.404761904,0.342723004,0.421052631,0.763775635,0.142105263,3.6494714002956985,0.328767123,-0.5929434684803709,28.9735183753704,-1.0627494416500198,0.3476798618343514,96.46177931251567,Batter,TROY,troy university,,,,,False,Troy University,894.0,1.0,Troy,Troy University,Troy,Sun Belt,27.0,26.0,0.0,53.0,0.509,0.551,-0.042,197.0,1801.0,494.0,0.274,34.0,0.64,106.0,2.0,461.2,269.0,232.0,4.52,1385.0,484.0,65.0,0.966,54.0,44.0,455.0,8.87,54.0,1.02,25.0,18.0,0.356,41.0,0.77,16.0,301.0,5.7,5.0,784.0,0.435,423.0,204.0,2.07,8.2,,11.0,0.21,1.43,
caleb bartolero,TROY,22.0,Caleb Bartolero,sa3026678,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,149.0,162.0,45.0,29.0,10.0,0.0,6.0,30.0,28.0,6.0,22.0,6.0,1.0,0.0,4.0,3.0,0.0,0.302013422,0.037037037,0.135802469,0.272727272,0.351851851,0.489932885,0.841784736,0.187919463,5.441312738131981,0.319672131,0.5055857405532151,25.737412389392347,0.1186931692309085,0.3754192024101446,100.46330641360674,Batter,TROY,troy university,,,,,False,Troy University,894.0,1.0,Troy,Troy University,Troy,Sun Belt,32.0,24.0,0.0,56.0,0.571,0.55,0.021,215.0,1900.0,521.0,0.274,40.0,0.71,113.0,2.02,496.0,329.0,275.0,4.99,1488.0,563.0,58.0,0.972,57.0,79.0,504.0,9.15,54.0,0.96,22.0,18.0,0.368,53.0,0.95,18.0,367.0,6.6,,814.0,0.428,520.0,231.0,2.25,9.4,,9.0,0.16,1.48,4.19
caleb bartolero,TROY,23.0,Caleb Bartolero,sa3026678,,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,246.0,284.0,76.0,43.0,17.0,0.0,16.0,54.0,61.0,25.0,51.0,8.0,5.0,0.0,6.0,0.0,0.0,0.308943089,0.088028169,0.179577464,0.490196078,0.383802816,0.573170731,0.956973547,0.264227642,2.31197478375,0.326086956,-0.3036301508545875,55.98008336125496,6.485210075961384,0.4126844523658215,113.10279155293512,Batter,TROY,troy university,,,,,False,Troy University,894.0,1.0,Troy,Troy University,Troy,Sun Belt,40.0,22.0,0.0,62.0,0.645,0.573,0.072,306.0,2089.0,595.0,0.285,51.0,0.82,89.0,1.44,541.0,405.0,331.0,5.51,1623.0,497.0,95.0,0.957,59.0,104.0,576.0,9.58,108.0,1.74,31.0,12.0,0.397,75.0,1.21,19.0,476.0,7.7,2.0,1046.0,0.501,636.0,299.0,2.13,10.6,,19.0,0.31,1.62,4.97
caleb berry,MSU,23.0,Caleb Berry,sa3058633,,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,165.0,191.0,49.0,33.0,10.0,0.0,6.0,33.0,34.0,14.0,27.0,8.0,2.0,2.0,1.0,5.0,3.0,0.296969696,0.073298429,0.141361256,0.518518518,0.375661375,0.466666666,0.842328041,0.16969697,4.7200166803485,0.320895522,-0.900149644818157,32.2372315981022,-1.1159829489358792,0.3826525350096365,96.65404680150992,Batter,MSU,michigan state university,,,,,False,Michigan State University,526.0,1.0,Michigan St.,Michigan State University,Michigan St.,Big Ten,28.0,27.0,0.0,55.0,0.509,0.525,-0.016,232.0,1779.0,468.0,0.263,42.0,0.76,95.0,1.73,470.1,326.0,278.0,5.32,1411.0,489.0,89.0,0.955,63.0,73.0,487.0,9.32,51.0,0.93,27.0,34.0,0.366,62.0,1.13,22.0,344.0,6.3,7.0,740.0,0.416,426.0,208.0,2.05,8.2,,12.0,0.22,1.48,3.98
caleb broughton,BUCK,22.0,Caleb Broughton,sa3027783,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,89.0,97.0,23.0,18.0,5.0,0.0,0.0,13.0,10.0,5.0,21.0,1.0,2.0,0.0,0.0,4.0,0.0,0.258426966,0.051546391,0.216494845,0.238095238,0.298969072,0.314606741,0.613575813,0.056179775,6.136099684735818,0.328571428,0.6397840902209282,8.212332605825136,-6.077291340126325,0.300437097082433,57.47059990442824,Batter,BUCK,bucknell university,,,,,False,Bucknell University,109.0,1.0,Bucknell,Bucknell University,Bucknell,Patriot,11.0,22.0,0.0,33.0,0.333,0.423,-0.09,132.0,1057.0,265.0,0.251,26.0,0.79,57.0,1.73,266.0,211.0,171.0,5.79,798.0,279.0,38.0,0.966,51.0,48.0,312.0,10.56,13.0,0.39,8.0,11.0,0.357,33.0,1.0,6.0,178.0,5.4,1.0,387.0,0.366,234.0,143.0,1.64,7.9,,13.0,0.39,1.71,
caleb bunch,NWST,21.0,Caleb Bunch,sa3028008,,2024,2.0,1.0,2.580882425332979,17.0,0.0,0.0,0.0,4.0,45.1,188.0,33.0,15.0,13.0,8.0,16.0,1.0,0.0,0.0,40.0,7.941176693332243,3.176470677332897,2.5,1.5882353386664485,0.21276596,0.08510638,0.12765958,0.19298246,1.0808823832591108,0.20325203,0.90206186,5.704777449843794,-3.1238950245108152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pitcher,NWST,northwestern state university,,,,,False,Northwestern State University,628.0,1.0,Northwestern St.,Northwestern State University,Northwestern St.,Southland,22.0,33.0,0.0,55.0,0.4,0.445,-0.045,245.0,1818.0,476.0,0.262,24.0,0.44,87.0,1.58,463.0,393.0,347.0,6.75,1389.0,482.0,62.0,0.968,69.0,70.0,535.0,10.4,56.0,1.02,18.0,24.0,0.368,44.0,0.8,11.0,348.0,6.3,2.0,759.0,0.417,352.0,232.0,1.52,6.8,,14.0,0.25,1.66,4.51
caleb cali,ARK,22.0,Caleb Cali,sa3022651,687730.0,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,172.0,204.0,53.0,36.0,8.0,0.0,9.0,38.0,37.0,27.0,41.0,4.0,1.0,0.0,4.0,3.0,2.0,0.308139534,0.132352941,0.200980392,0.658536585,0.411764705,0.511627906,0.923392611,0.203488372,3.657530150992194,0.357723577,-0.8033340713009238,40.42617710284632,3.078488845152074,0.4115745495347416,108.24278285689569,Batter,ARK,university of arkansas,16.0,487.0,Seattle Mariners,university of arkansas,True,University of Arkansas,40.0,1.0,Arkansas,University of Arkansas,Arkansas,SEC,43.0,18.0,0.0,61.0,0.705,0.645,0.06,321.0,1990.0,543.0,0.273,54.0,0.89,92.0,1.51,530.2,333.0,308.0,5.22,1592.0,512.0,41.0,0.981,57.0,77.0,537.0,9.11,92.0,1.51,33.0,15.0,0.389,53.0,0.87,16.0,462.0,7.6,1.0,931.0,0.468,552.0,257.0,2.15,9.4,,10.0,0.16,1.5,4.36
caleb corbin,SEMO,21.0,Caleb Corbin,sa3029368,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,145.0,182.0,45.0,29.0,4.0,6.0,6.0,41.0,30.0,24.0,28.0,6.0,3.0,4.0,1.0,2.0,0.0,0.310344827,0.131868131,0.153846153,0.857142857,0.421348314,0.544827586,0.9661759,0.234482759,7.222474080259238,0.342105263,0.1799104583915323,39.41830687807233,8.227548560363358,0.4241992124680723,126.3781613661251,Batter,SEMO,southeast missouri state university,,,,,False,Southeast Missouri State University,806.0,1.0,Southeast Mo. St.,Southeast Missouri State University,Southeast Mo. St.,OVC,36.0,27.0,0.0,63.0,0.571,0.598,-0.027,310.0,2155.0,625.0,0.29,39.0,0.62,107.0,1.7,548.2,389.0,351.0,5.76,1646.0,569.0,63.0,0.972,70.0,90.0,604.0,9.91,107.0,1.7,28.0,52.0,0.397,50.0,0.79,25.0,483.0,7.7,2.0,1085.0,0.503,468.0,237.0,1.97,7.7,,16.0,0.25,1.53,3.89
caleb cotton,SHSU,,Caleb Cotton,sa3029456,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,152.0,191.0,42.0,29.0,10.0,2.0,1.0,39.0,27.0,30.0,42.0,1.0,3.0,5.0,1.0,18.0,3.0,0.276315789,0.157068062,0.219895287,0.714285714,0.392473118,0.388157894,0.780631012,0.111842105,8.710862583468597,0.366071428,1.779361912747845,30.023811425652944,-0.709835473808804,0.3729340280255964,97.69036367167595,Batter,SHSU,sam houston state university,,,,,False,Sam Houston State University,773.0,1.0,Sam Houston,Sam Houston State University,Sam Houston,CUSA,34.0,24.0,0.0,58.0,0.586,0.62,-0.034,271.0,1957.0,569.0,0.291,19.0,0.33,107.0,1.84,504.0,292.0,267.0,4.77,1512.0,437.0,47.0,0.976,56.0,37.0,511.0,9.13,52.0,0.9,26.0,18.0,0.383,99.0,1.71,33.0,382.0,6.6,3.0,874.0,0.447,471.0,170.0,2.77,8.4,,21.0,0.36,1.35,3.04
caleb cozart,UNCG,,Caleb Cozart,sa3029509,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,190.0,249.0,63.0,30.0,10.0,1.0,22.0,65.0,73.0,41.0,38.0,14.0,4.0,0.0,2.0,1.0,1.0,0.331578947,0.164658634,0.152610441,1.078947368,0.473895582,0.742105263,1.216000845,0.410526316,4.387896396719235,0.305970149,-1.084123264066875,73.57786960502371,25.704640548426948,0.5011147433016674,153.69314135471907,Batter,UNCG,university of north carolina at greensboro,,,,,False,University of North Carolina at Greensboro,928.0,1.0,UNC Greensboro,University of North Carolina at Greensboro,UNC Greensboro,SoCon,33.0,21.0,0.0,54.0,0.611,0.64,-0.029,234.0,1843.0,524.0,0.284,34.0,0.63,92.0,1.7,474.1,312.0,278.0,5.27,1423.0,516.0,53.0,0.973,53.0,77.0,488.0,9.26,64.0,1.19,25.0,35.0,0.383,105.0,1.94,19.0,427.0,7.9,1.0,848.0,0.46,408.0,222.0,1.84,7.7,,20.0,0.37,1.5,4.21
caleb cross,APP,20.0,Caleb Cross,sa3029595,,2022,3.0,1.0,4.218749874271456,19.0,0.0,0.0,0.0,0.0,42.2,174.0,28.0,21.0,20.0,4.0,22.0,1.0,3.0,0.0,20.0,4.218749874271456,4.640624861698602,0.90909091,0.8437499748542913,0.11494253,0.12643678,-0.01149425,0.18543046,1.1718749650754046,0.18897638,0.66079295,5.838098183320837,-1.6193483090493812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pitcher,APP,appalachian state university,,,,,False,Appalachian State University,206.0,1.0,Coppin St.,Appalachian State University,Coppin St.,MEAC,24.0,30.0,0.0,54.0,0.444,0.463,-0.019,276.0,1714.0,483.0,0.282,36.0,0.67,90.0,1.67,440.0,399.0,334.0,6.83,1320.0,470.0,70.0,0.962,68.0,72.0,489.0,10.0,30.0,0.56,23.0,28.0,0.399,119.0,2.2,26.0,368.0,6.8,2.0,711.0,0.415,429.0,296.0,1.45,8.8,,24.0,0.44,1.78,6.05
caleb cross,APP,21.0,Caleb Cross,sa3029595,,2023,5.0,3.0,7.795774857313528,22.0,7.0,0.0,0.0,1.0,47.1,229.0,55.0,44.0,41.0,15.0,37.0,1.0,0.0,0.0,33.0,6.274648055886498,7.035211456600013,0.89189189,2.8521127526756813,0.1441048,0.16157205,-0.01746725,0.28795812,1.9436620240456493,0.27972028,0.68055556,9.3183014556402,-1.5225265983266727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pitcher,APP,appalachian state university,,,,,False,Appalachian State University,206.0,1.0,Coppin St.,Appalachian State University,Coppin St.,NEC,21.0,31.0,0.0,52.0,0.404,0.417,-0.013,281.0,1729.0,462.0,0.267,29.0,0.56,86.0,1.65,446.0,382.0,326.0,6.58,1338.0,451.0,57.0,0.969,68.0,72.0,511.0,10.31,33.0,0.63,23.0,17.0,0.387,67.0,1.29,24.0,318.0,6.1,1.0,679.0,0.393,406.0,268.0,1.51,8.2,,16.0,0.31,1.75,5.41
caleb cross,APP,23.0,Caleb Cross,sa3029595,,2025,7.0,4.0,4.189655034635641,14.0,14.0,3.0,1.0,0.0,77.1,347.0,77.0,39.0,36.0,4.0,33.0,8.0,5.0,0.0,64.0,7.448275617130029,3.840517115082671,1.93939394,0.4655172260706268,0.18443804,0.09510086,0.08933718,0.25163399,1.4224137463269153,0.30672269,0.70284698,4.472856791010936,-0.2832017563752949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pitcher,APP,appalachian state university,,,,,False,Appalachian State University,206.0,1.0,Coppin St.,Appalachian State University,Coppin St.,NEC,15.0,34.0,0.0,49.0,0.306,0.223,0.083,250.0,1530.0,384.0,0.251,18.0,0.37,63.0,1.29,395.2,534.0,426.0,9.69,1186.0,370.0,108.0,0.935,119.0,90.0,467.0,10.62,20.0,0.41,16.0,16.0,0.384,17.0,0.35,11.0,270.0,5.5,2.0,525.0,0.343,349.0,357.0,0.98,7.9,,9.0,0.18,2.08,8.12
caleb daniel,GT,19.0,Caleb Daniel,sa3065022,,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,206.0,238.0,65.0,40.0,16.0,2.0,7.0,51.0,32.0,24.0,46.0,6.0,2.0,0.0,2.0,4.0,0.0,0.31553398,0.100840336,0.19327731,0.52173913,0.399159663,0.514563106,0.913722769,0.199029126,6.972173425376101,0.374193548,0.1223647333681583,45.97157123800449,2.502318234407233,0.4087616736147584,105.7565245811796,Batter,GT,georgia institute of technology,,,,,False,Georgia Institute of Technology,328.0,1.0,Georgia Tech,Georgia Institute of Technology,Georgia Tech,ACC,41.0,19.0,0.0,60.0,0.683,0.714,-0.031,311.0,2009.0,632.0,0.315,39.0,0.65,149.0,2.48,506.0,307.0,274.0,4.87,1518.0,522.0,58.0,0.972,84.0,66.0,496.0,8.82,93.0,1.55,40.0,22.0,0.416,81.0,1.35,11.0,506.0,8.4,2.0,1084.0,0.54,527.0,246.0,2.14,9.4,,12.0,0.2,1.47,4.38
caleb denny,ORU,21.0,Caleb Denny,sa3030160,,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,204.0,234.0,58.0,37.0,14.0,0.0,7.0,43.0,39.0,20.0,63.0,5.0,2.0,3.0,2.0,3.0,1.0,0.284313725,0.085470085,0.269230769,0.317460317,0.359307359,0.455882352,0.815189711,0.171568627,4.544162887408492,0.375,-0.0942565067671239,37.90749376925124,4.508377938591374,0.3793482282461026,113.49849487468396,Batter,ORU,oral roberts university,,,,,False,Oral Roberts University,658.0,1.0,Oral Roberts,Oral Roberts University,Oral Roberts,Summit League,31.0,23.0,0.0,54.0,0.574,0.619,-0.045,227.0,1869.0,538.0,0.288,43.0,0.8,103.0,1.91,467.0,279.0,228.0,4.39,1401.0,464.0,54.0,0.972,61.0,45.0,444.0,8.56,45.0,0.83,20.0,33.0,0.375,43.0,0.8,15.0,364.0,6.7,4.0,798.0,0.427,474.0,207.0,2.29,9.1,,11.0,0.2,1.39,
caleb denny,ORU,22.0,Caleb Denny,sa3030160,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,239.0,271.0,79.0,47.0,19.0,2.0,11.0,63.0,57.0,22.0,53.0,4.0,5.0,1.0,2.0,9.0,3.0,0.330543933,0.081180811,0.195571955,0.415094339,0.388888888,0.564853556,0.953742444,0.234309623,6.904250712611425,0.377777777,-0.0778587514068931,54.247834372892015,15.60684860087835,0.4240584395549915,140.38936452853605,Batter,ORU,oral roberts university,,,,,False,Oral Roberts University,658.0,1.0,Oral Roberts,Oral Roberts University,Oral Roberts,Summit League,38.0,20.0,0.0,58.0,0.655,0.711,-0.056,275.0,2053.0,622.0,0.303,36.0,0.62,122.0,2.1,506.0,270.0,229.0,4.07,1518.0,524.0,48.0,0.977,64.0,40.0,465.0,8.27,47.0,0.81,31.0,15.0,0.391,72.0,1.24,18.0,441.0,7.6,5.0,919.0,0.448,527.0,178.0,2.96,9.4,,17.0,0.29,1.27,3.17
caleb denny,SC,23.0,Caleb Denny,sa3030160,,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,147.0,177.0,33.0,19.0,9.0,1.0,4.0,28.0,33.0,21.0,55.0,6.0,1.0,2.0,4.0,9.0,1.0,0.224489795,0.118644067,0.310734463,0.381818181,0.342857142,0.38095238,0.723809522,0.156462585,7.75727458409804,0.325842696,1.0203981790691614,22.209160043575903,-10.19545182707057,0.3348939074788775,68.53703458085218,Batter,SC,university of south carolina,,,,,False,University of South Carolina,801.0,1.0,South Carolina,University of South Carolina,South Carolina,SEC,42.0,21.0,0.0,63.0,0.667,0.731,-0.064,380.0,2066.0,565.0,0.273,38.0,0.6,99.0,1.57,541.0,284.0,252.0,4.19,1623.0,536.0,56.0,0.975,48.0,107.0,509.0,8.47,117.0,1.86,24.0,21.0,0.408,58.0,0.92,11.0,491.0,7.8,5.0,1031.0,0.499,608.0,205.0,2.97,10.1,,8.0,0.13,1.32,3.41
caleb duerr,SDST,,Caleb Duerr,sa3065033,,2025,4.0,4.0,6.362068965517241,13.0,12.0,0.0,0.0,0.0,58.0,277.0,59.0,46.0,41.0,2.0,29.0,11.0,9.0,0.0,47.0,7.293103448275862,4.5,1.62068966,0.3103448275862069,0.16967509,0.10469314,0.06498195,0.24894515,1.5172413793103448,0.30319149,0.55093555,5.653210945787102,0.7088580197301395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pitcher,SDST,south dakota state university,,,,,False,South Dakota State University,803.0,1.0,South Dakota St.,South Dakota State University,South Dakota St.,Summit League,16.0,36.0,0.0,52.0,0.308,0.386,-0.078,197.0,1739.0,471.0,0.271,32.0,0.62,82.0,1.58,428.0,406.0,350.0,7.36,1284.0,487.0,77.0,0.958,61.0,66.0,513.0,10.79,45.0,0.87,17.0,25.0,0.364,38.0,0.73,15.0,315.0,6.1,1.0,706.0,0.406,384.0,273.0,1.41,8.1,,9.0,0.17,1.84,5.74
caleb floyd,UAB,,Caleb Floyd,sa3031483,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,220.0,247.0,63.0,46.0,8.0,2.0,7.0,31.0,38.0,15.0,59.0,10.0,2.0,0.0,5.0,9.0,4.0,0.286363636,0.060728744,0.238866396,0.254237288,0.356275303,0.436363636,0.792638939,0.15,5.858671833043545,0.358974358,-0.3943036796990782,37.16641247476342,-2.185475839126082,0.3602814430649946,94.4463253664127,Batter,UAB,university of alabama at birmingham,,,,,False,University of Alabama at Birmingham,900.0,1.0,UAB,University of Alabama at Birmingham,UAB,CUSA,31.0,25.0,0.0,56.0,0.554,0.515,0.039,245.0,1868.0,521.0,0.279,34.0,0.61,81.0,1.45,484.2,327.0,264.0,4.9,1454.0,484.0,80.0,0.96,57.0,55.0,522.0,9.69,54.0,0.96,20.0,24.0,0.375,55.0,0.98,20.0,338.0,6.0,,786.0,0.421,419.0,197.0,2.13,7.8,,11.0,0.2,1.48,3.66
caleb franzen,PORT,20.0,Caleb Franzen,sa3020531,800061.0,2021,3.0,3.0,4.8,18.0,5.0,0.0,0.0,1.0,60.0,254.0,61.0,35.0,32.0,8.0,11.0,6.0,3.0,0.0,64.0,9.6,1.65,5.81818182,1.2,0.2519685,0.04330709,0.20866142,0.25738397,1.2,0.32121212,0.64371257,4.240399742126465,0.5596002578735346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pitcher,PORT,portland state university,,,,,False,Portland State University,695.0,1.0,Portland,Portland State University,Portland,WCC,24.0,26.0,0.0,50.0,0.48,0.452,0.028,160.0,1715.0,443.0,0.258,30.0,0.6,83.0,1.66,442.0,250.0,209.0,4.26,1326.0,427.0,65.0,0.964,63.0,47.0,416.0,8.47,34.0,0.68,16.0,16.0,0.335,34.0,0.68,17.0,225.0,4.5,4.0,642.0,0.374,471.0,161.0,2.93,9.6,,7.0,0.14,1.31,
caleb franzen,PORT,21.0,Caleb Franzen,sa3020531,800061.0,2022,2.0,5.0,4.853932688293729,18.0,7.0,0.0,0.0,1.0,59.1,261.0,60.0,34.0,32.0,9.0,21.0,4.0,5.0,0.0,69.0,10.466292359133352,3.185393326692759,3.28571429,1.3651685685826114,0.26436782,0.08045977,0.18390805,0.25423729,1.3651685685826114,0.32278481,0.70441989,4.972741792659811,-0.1188091043660817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pitcher,PORT,portland state university,12.0,356.0,Colorado Rockies,university of portland,True,Portland State University,695.0,1.0,Portland,Portland State University,Portland,WCC,32.0,23.0,0.0,55.0,0.582,0.577,0.005,248.0,1875.0,498.0,0.266,32.0,0.58,82.0,1.49,481.0,264.0,230.0,4.3,1443.0,436.0,54.0,0.972,48.0,60.0,447.0,8.36,35.0,0.64,17.0,22.0,0.366,38.0,0.69,14.0,313.0,5.7,2.0,707.0,0.377,502.0,215.0,2.33,9.4,,11.0,0.2,1.38,4.02
caleb granger,FAMU,20.0,Caleb Granger,sa3032573,,2023,6.0,5.0,6.352941176470588,19.0,14.0,1.0,0.0,0.0,85.0,391.0,119.0,64.0,60.0,10.0,30.0,4.0,10.0,0.0,57.0,6.035294117647059,3.176470588235294,1.9,1.0588235294117647,0.14578005,0.07672634,0.06905371,0.33333333,1.7529411764705882,0.37586207,0.64028777,6.526228820576387,-0.1732876441057991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pitcher,FAMU,florida aandm university,,,,,False,Florida A&M University,297.0,1.0,Florida A&M,Florida A&M University,Florida A&M,SWAC,29.0,30.0,0.0,59.0,0.492,0.519,-0.027,262.0,2077.0,612.0,0.295,32.0,0.54,115.0,1.95,505.0,435.0,391.0,6.97,1515.0,545.0,77.0,0.964,76.0,47.0,624.0,11.12,73.0,1.24,20.0,21.0,0.383,45.0,0.76,14.0,453.0,7.7,3.0,994.0,0.479,383.0,317.0,1.21,6.8,,24.0,0.41,1.86,5.65
caleb granger,FAMU,21.0,Caleb Granger,sa3032573,,2024,9.0,2.0,2.8745247982162883,15.0,15.0,1.0,0.0,0.0,87.2,368.0,90.0,35.0,28.0,4.0,24.0,7.0,13.0,0.0,73.0,7.494296795349609,2.463878398471104,3.04166667,0.410646399745184,0.19836957,0.06521739,0.13315217,0.26706231,1.3003802658597494,0.33076923,0.74523397,5.281527287184948,-2.40700248896866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pitcher,FAMU,florida aandm university,,,,,False,Florida A&M University,297.0,1.0,Florida A&M,Florida A&M University,Florida A&M,SWAC,29.0,27.0,0.0,56.0,0.518,0.58,-0.062,283.0,1909.0,575.0,0.301,56.0,1.0,90.0,1.61,467.2,345.0,296.0,5.7,1402.0,562.0,67.0,0.967,98.0,46.0,541.0,10.41,60.0,1.07,23.0,24.0,0.4,44.0,0.79,8.0,412.0,7.4,3.0,891.0,0.467,358.0,225.0,1.59,6.9,,23.0,0.41,1.64,4.33
caleb hill,UTSA,22.0,Caleb Hill,sa3033809,,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,204.0,234.0,65.0,41.0,13.0,4.0,7.0,41.0,41.0,14.0,36.0,11.0,3.0,2.0,2.0,11.0,2.0,0.31862745,0.059829059,0.153846153,0.388888888,0.387931034,0.524509803,0.912440837,0.205882353,8.43112333341556,0.353658536,0.8559497958049178,44.23060072022256,6.4318164046364705,0.403360428738183,117.0159345627006,Batter,UTSA,university of texas at san antonio,,,,,False,University of Texas at San Antonio,943.0,1.0,UTSA,University of Texas at San Antonio,UTSA,CUSA,38.0,19.0,0.0,57.0,0.667,0.623,0.044,272.0,1994.0,614.0,0.308,36.0,0.63,99.0,1.74,503.2,329.0,284.0,5.07,1511.0,483.0,49.0,0.976,38.0,83.0,554.0,9.9,78.0,1.37,24.0,14.0,0.408,50.0,0.88,16.0,433.0,7.6,,1003.0,0.503,473.0,194.0,2.44,8.5,,28.0,0.49,1.49,3.47
caleb hill,UTSA,23.0,Caleb Hill,sa3033809,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,218.0,268.0,76.0,53.0,12.0,1.0,10.0,60.0,40.0,29.0,63.0,17.0,2.0,2.0,3.0,9.0,3.0,0.348623853,0.108208955,0.235074626,0.46031746,0.458646616,0.550458715,1.009105331,0.201834862,6.284041012693849,0.448979591,-0.270891620311886,63.49620131023919,19.12462583550011,0.4581633716597593,143.10107457506857,Batter,UTSA,university of texas at san antonio,,,,,False,University of Texas at San Antonio,943.0,1.0,UTSA,University of Texas at San Antonio,UTSA,The American,32.0,24.0,0.0,56.0,0.571,0.581,-0.01,198.0,1958.0,590.0,0.301,25.0,0.45,104.0,1.86,492.2,326.0,292.0,5.33,1478.0,414.0,55.0,0.972,35.0,113.0,545.0,9.96,52.0,0.93,33.0,17.0,0.391,56.0,1.0,17.0,390.0,7.0,2.0,866.0,0.442,466.0,196.0,2.38,8.5,,8.0,0.14,1.5,3.58
caleb hobson,UTM,21.0,Caleb Hobson,sa3022610,805931.0,2023,2.0,2.0,5.399999852861681,21.0,3.0,0.0,0.0,3.0,46.2,208.0,52.0,35.0,28.0,3.0,10.0,7.0,3.0,0.0,33.0,6.364285540872696,1.9285713760220289,3.3,0.5785714128066086,0.15865385,0.04807692,0.11057692,0.27225131,1.328571392370731,0.31612903,0.52469136,4.591233103226643,0.8087667496350379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pitcher,UTM,university of tennessee at martin,13.0,382.0,Colorado Rockies,university of tennessee at martin,True,University of Tennessee at Martin,938.0,1.0,UT Martin,University of Tennessee at Martin,UT Martin,OVC,22.0,34.0,0.0,56.0,0.393,0.436,-0.043,224.0,1885.0,541.0,0.287,40.0,0.71,115.0,2.05,471.0,399.0,332.0,6.34,1413.0,481.0,75.0,0.962,69.0,58.0,604.0,11.54,57.0,1.02,19.0,30.0,0.376,72.0,1.29,20.0,347.0,6.2,,857.0,0.455,381.0,223.0,1.71,7.3,,15.0,0.27,1.76,4.26
